4.502619633476069e10, 1.2755111480768295e7, -1.7554637465413067e7, 1.5248285236052598e6, -85377.41572816996, 1.9073241684820915e6, -24610.25681364593, -734388.1477330552, 1914.6095228671534, -7807.550987918252, -123662.1103007304, -310481.45127670176, 1.2328344952439084e6, -1.356912758020339e6, 209882.79844082828, 353544.6219935679, -622794.9768975353, 286202.8737076197, 17161.143861639343, 40200.64174312657, -240607.668397496, -78373.23247182314, -25110.474134172793, 40122.69407619934, 4535.300850368832, 8785.606933192277, 6049.601673579717, -4220.214907460189, -4769.876642776903, 3861.2313401213105, 449.9322122765533, -4.5026624047117355e10, -5.613190742152961e6, 1.0447632192939328e7, -1.2204602108811408e6, -33329.1996537136, -1.6589571783551497e6, -43155.90855125039, 796649.0857961879, 55488.422039830446, -47159.08927918735, 87562.95178453081, 377974.19080012874, -1.3046271517646161e6, 1.3787386030015761e6, -224542.76520256192, -231143.7708772102, 468896.81880290905, -203301.72420620083, 33070.54105930822, -25888.871255877988, 137961.62123618563, 62143.507738197724, 38100.71959849153, -28010.037789309543, 8232.161841472267, -6330.1485718150025, -4253.208686615691, 2786.299146585539, -2569.4763276630374, -5405.427758828762, 503.9742284459235, -41430.64337425453, 20016.852324958058, -16655.62491142988, -31926.349461834157, -8769.895552460783, 11144.56292882469, 38614.494180573645, 72469.67396832861, -270856.2660654757, -733405.3072398845, 4.4280747409543265e6, -9.620602889145674e6, 1.1487451290075816e7, -7.606437618575214e6, 1.73403392932301e6, 341000.2696293682, 2.710662568970863e6, -4.541232928249586e6, -3.969846991809178e6, 2.4864971309815083e7, -4.681947226611956e7, 4.9390811349944904e7, -2.5494874521026615e7, -4.725047617886203e6, 1.868023776448354e7, -1.5553525021726163e7, 7.359236744224056e6, -2.0719717627137513e6, 273063.41189429304, 14225.905220533206, -9419.46391778612
1.2755111480768295e7, 2.4411661195233962e6, -3.1712720997679406e6, 300001.42108566366, 10504.65998618744, 843967.9440623865, -118296.66713138136, -112442.66374522635, -48560.94805152585, -14316.965387431417, -20358.61940676133, -11955.488078039478, 58668.28874190966, -2968.295517581374, -10590.36499738997, -3374.662020001109, -3920.525425891552, -4891.941128213064, 1475.696051678231, -160.65133648811428, 9602.935900931772, 4669.505042329933, -38.87564230271217, -4575.109801845348, -591.8058809885387, -509.7290765213076, -1227.9031804740143, -372.2935176912376, 188.95734995603797, 255.6789635537148, 447.06358850461675, -1.276317451784024e7, -2.0330941539034855e6, 2.5244246872928287e6, -137001.19543466897, -15575.242109279166, -632941.4004347052, -2096.4823115414006, 109576.80785101446, 33338.555359480066, 25895.32110866028, 30887.967680827875, 15203.127507087029, -69199.34972803944, 1040.23987907396, 14089.69624757332, 3500.9571113536285, 3593.2783517290786, 3725.559120751337, -2615.4287125215196, -301.5621348516541, -7025.193165525973, -2927.540337594164, 183.60066140569967, 3903.092155430053, 764.9958941936014, 194.89724603804538, 396.45441202600296, 255.59016307574237, -32.30207383448685, -82.21708443787692, -339.03380905384273, 722.6632107146664, -1656.1586479170996, 1706.4580626787379, -391.38010744027724, -1785.1180694601478, 1649.9024244582918, 2123.8994500783115, 6118.748465715824, -33414.57948788694, 84097.66535753322, -273374.91731204075, 602025.5939126075, -758522.5908671905, 527130.510815395, -107122.0867485266, -38625.95375730545, -288794.63828657544, 565486.691848372, -115083.118144826, -813756.4154704938, 1.2144443601265997e6, -698543.3515818558, -6159.998442501187, 187646.98208485695, -2437.4296972954126, -102234.76460301797, 54419.43949675926, 4533.465494851867, -16448.22194867666, 6717.84910510292, -797.4342442960482
-1.7554637465413067e7, -3.1712720997679406e6, 4.483530546169193e6, -561283.4355464827, -36864.71519967603, -1.3716728403159967e6, 201343.60472169684, 234682.04940352813, 93143.55203440505, 22888.17616890379, 34589.58526240397, 36717.22922308012, -134766.49735875704, 20526.37601817603, 20814.83475068965, 5572.010566905309, 5211.685469915571, -2084.3457593920493, -2639.557410299731, -1640.4635425138429, -2202.114923381683, -6212.114544709333, -139.42954936424454, 4672.890672140841, 15.135162948860481, 123.01086261551072, 1547.9347603625297, 422.60252800874287, -37.501765832656005, -206.98629865302902, -536.1970328602587, 1.756397414536941e7, 2.562856813476193e6, -3.4875366105215717e6, 300589.29493077757, 44478.73785142085, 1.023443240760901e6, 6449.0097632554825, -235157.5154751007, -69178.36122038639, -41678.22857977339, -52195.63948234446, -44563.0126616508, 154971.05093469992, -16998.661965676303, -25060.23980307011, -5926.323279659701, -5395.565012030328, 1414.9776606551557, 2675.550969018718, -71.25971959354635, 5587.949304190827, 4276.464028847251, -1109.4010314399013, -4354.0574562855745, -629.1672643914529, -45.36514938088717, -472.5077598827893, -233.99350174645892, 66.1806134828538, 109.84368985575979, 419.33491648606076, -1204.2827589560486, 1755.946220429874, -2726.515563365166, 1017.3054077164072, 3179.1616078142033, -2559.661539521092, -4234.273327110299, -8686.525968903947, 48836.11223905724, -107186.9559931661, 339189.0509648055, -771054.4557323273, 994118.4091890809, -701543.9483536049, 140288.9952776364, 54996.57255383872, 409023.79872426664, -791567.155157864, 107328.40599791221, 1.3311179063408817e6, -2.0761320271085047e6, 1.424419314795657e6, -269252.85213162727, -282479.28995592665, 207629.07566832218, -50806.63684318869, 24164.982333852036, -38195.32437809682, 29992.800497864624, -11139.54585076215, 1478.5983617411766
1.5248285236052598e6, 300001.42108566366, -561283.4355464827, 211967.77663800624, 10080.637051907677, 106529.14729597968, -24045.8158741423, -29039.141360995913, -10417.472666509704, -631.8514082743314, -2500.595654877176, -4869.20036650119, 12417.605690694681, 1502.043462616305, -3466.435343019312, -631.3113789365468, -54.24028562759449, 953.861933077446, 53.90467165834921, 439.2196983712715, -698.5399684169943, 118.18516554408875, 45.07543850956732, -151.83709461101816, 160.17280732058865, 161.77375231608306, -300.83158900668764, -61.48572331162931, -38.95098209447001, -7.406089989982343, 91.68426248224218, -1.5254750044678329e6, -208014.70057629683, 389907.21002442704, -149722.6108632097, -8673.08957870602, -64184.327357103175, 1069.9918430961666, 27286.095075470963, 7447.0189868545385, 1864.839873559235, 3502.9030887771023, 5464.919502810142, -14127.03283578213, -1867.3352742372203, 3912.1898678347366, 740.046426699592, 234.09527971681842, -660.371304539831, 137.73146599748472, -112.34588123825826, -258.8801759849191, -192.61146245125803, 251.93594712649485, 242.9411590379008, -39.21105115976824, -68.69047301718419, 103.63666928804861, 13.15436741111163, -3.806227949253697, -5.5321725438018055, -48.16662127577669, -75.94252738549078, 548.1179313862646, -111.92749989887632, -118.95202254243527, -448.45547657820475, 272.6407210069993, 588.5544428553007, 1401.4193338862665, -7557.650133650301, 17837.28060322873, -65247.17560872144, 155894.13175719956, -201980.9079804373, 140490.50794057315, -30747.720869162633, -8323.551371580572, -62732.71196708383, 107594.62332930756, 50130.161869383985, -343622.88959757687, 488306.0710876597, -352746.2935305488, 103676.60260584921, 51529.209338511995, -77818.49776682378, 49823.828749662505, -22645.39863460844, 8156.281454947222, -2559.090859343474, 673.84969097506, -83.32976032888077
-85377.41572816996, 10504.65998618744, -36864.71519967603, 10080.637051907677, 73187.14239442427, -82017.92915575314, 11165.698682696304, 8733.30821950687, 5193.385676146089, -1576.454938695483, -1572.4801723722173, -897.8885721759881, 8354.705656944458, -8572.622499713647, 884.6041624542227, -1165.8073373939387, -744.8313557411157, 4857.566553964433, -1334.0900327113861, -123.66108427158035, -494.05387699340315, -344.1978897002983, -209.93122878254655, 22.724151542290766, -89.22617880418537, -135.7213388077737, 333.94758465139614, 89.84158598776223, 30.14094264624085, 4.392000480330378, -37.866222957291455, 85521.17924752593, -21515.935113585387, 45902.551212822706, 349.64432449836335, -55035.27542307604, 39585.17214724795, -1534.1312865220857, -4827.106450333887, -3105.733203958586, 1727.0926050058224, 2043.7228869268774, 1280.484331398624, -8986.553608434366, 8642.836602677002, -1211.638195241004, 699.0864712373306, 536.5075907520355, -4211.321627310143, 1502.579727348417, 277.6740742655508, 348.8696309978551, 283.4336694515756, 93.49414199787475, -89.39801130138754, 33.30671279063301, 34.80990252638105, -144.91253187730112, -31.743117259994847, -13.234021872476456, -5.555773852364524, 15.902966752404021, 67.2381189404429, -55.52601865793396, 74.69242245523174, -59.8133904024446, -121.95282003863544, 68.12301191475105, 149.65735566123612, 92.20055501022829, -473.9135667252586, -1741.2803168959445, 2645.3793925335744, 3216.533942648265, -8651.461205788904, 7086.437774206735, -2737.223383339017, 417.59000897382833, 2310.8844242011146, -3406.7143142448704, -3867.878892064212, 7822.516005658546, 8997.676781036607, -31122.20787752756, 26898.19493875925, 314.0631443743008, -19513.28295249964, 18839.87910416019, -10270.367443411498, 4106.4396653538215, -1415.0959381963564, 425.3745911367924, -73.29338030857079
1.9073241684820915e6, 843967.9440623865, -1.3716728403159967e6, 106529.14729597968, -82017.92915575314, 1.0433098913497148e6, -279933.1325459794, -194860.8154788353, -73793.5666286932, -10629.715951944698, -14705.911591989041, -33965.219431141784, 157107.95143983213, -57814.35249799639, -15536.15888047622, -369.2355927363648, 395.7883326161823, 1204.7825106033783, 5394.171678117127, 3047.7984160246083, -10756.027868273732, 4604.819042356845, 697.4857715896923, -877.3472956288357, 1559.5305163130429, 1340.048292923599, -2127.4405977736005, -341.7070391237255, -185.74209046788587, 29.34716068750835, 364.09170935995263, -1.9090633928243478e6, -644643.6208943698, 1.0318167273114544e6, -48242.61567521455, 41474.52381038109, -704854.2539794141, 22069.413096375218, 229054.74968836165, 66471.31163574418, 23612.698035359943, 28044.25043645242, 41435.97804514227, -177086.67686855927, 54470.44871758174, 17708.686879994093, 2353.433271647115, 1483.5030798891123, 148.72274674140309, -4179.992370015667, 325.3772697791258, 1045.7705189255219, -3565.1742765386653, 1138.6494319067488, 1338.333273070669, -510.13719032147316, -448.6062073988791, 783.5520272668674, 175.43727655743632, 4.906275243316601, -41.02626726516993, -329.222714973835, 1186.4288003236932, -1040.0208082452275, 1856.4945600863136, -687.7742678497249, -1652.9409804105112, 1193.7987470580333, 2386.5126476629953, 3168.7743165763936, -11581.48984654136, -41844.27430699556, 207629.5073505849, -395391.1309828147, 395633.5660907421, -198189.33468709918, 83206.0739260538, -35877.65075758745, -232283.07495907386, 393066.30298224353, 231512.9973142217, -1.4396221198919169e6, 2.1736979365766253e6, -1.78465610874604e6, 697016.640997027, 212794.16916071973, -516774.74953030894, 396514.76458575996, -192420.53797973503, 66692.32252305407, -18164.80093520002, 3992.1670991486585, -441.1698820094757
-24610.256813645927, -118296.66713138136, 201343.60472169684, -24045.8158741423, 11165.698682696304, -279933.1325459794, 316763.1790489591, -87357.1838688302, -46233.08847368347, 19493.966525174863, 21726.6651830605, 15426.107523679462, -85309.96739221865, 60432.43840700284, -1958.106444520843, -797.9545469450472, -916.8682554847269, -2224.1342402222745, -1036.9593549047188, -600.8572487595961, 2280.0285332841536, -1182.1800302044778, 424.7397143195534, 70.6495538977002, -1324.2058278646548, -1564.3163363607039, 2483.2044023800563, 268.45440445426397, 30.629739795481726, -79.89141177951785, -242.27516856535837, 24733.303629467468, 109157.33532133364, -170207.83447581925, 9912.057844787258, -3026.2032833860026, 112670.57556464298, -65451.43032404334, 11950.462810209428, 25846.3058756849, -23821.863158435415, -28189.251282850088, -19773.45455830298, 95254.8700010645, -59729.29778371692, 3568.8217151925646, 340.9043269029191, 367.3239395489554, 1666.0803139692127, 738.3158092646087, -102.95771344639272, -280.76423545943027, 1025.3144540618493, -810.7127932375256, -124.41689996722138, 682.3882372219945, 564.8271327378228, -948.9382188661612, -191.4683647361173, -99.76851457955541, 23.56815622282752, 132.61055492097347, -308.1058425045566, -27.820479895744743, -202.9187357074446, 142.1332835289998, 395.5526680740021, -277.33679013234445, -508.67017460720797, -1044.244366908261, -501.6765559188412, 49829.29930085932, -201797.83900698935, 396788.4529848942, -436480.66381549474, 258369.2119051958, -74463.7375333084, 7877.387303125709, 41718.98658470929, -76545.78681730382, -19463.21182155685, 251781.4921593807, -470992.1647407005, 480786.44636291673, -243713.13137094775, -44291.11997821067, 178693.41313921864, -149546.28898765362, 70613.45184453767, -19756.02857255758, 2710.1912872678904, -116.06032458371227, 29.806746686011124
-734388.1477330553, -112442.66374522635, 234682.04940352813, -29039.141360995913, 8733.30821950687, -194860.8154788353, -87357.1838688302, 196516.19051999095, 59845.71109185051, -32780.44010261417, -34496.51842590305, -14274.33194542123, 12298.846186378747, -6625.407764535937, 5040.22406369727, 1080.3686809943863, 1322.2105757591103, -2523.9768990566345, -2051.602854632119, -1553.326637037097, 6232.916471273038, -540.1243891860817, -847.7937685529052, -170.24968580083376, 77.24116684373686, 335.6279914368918, -827.8938335434968, -71.51725947571764, 54.88621919084842, 59.200482865464245, 51.123777392825495, 734677.0599703063, 64862.75364072911, -155117.01929659175, 19409.263210751633, -1258.539660400134, 174278.63738976422, 33752.86483177775, -164106.29967996437, -49553.84571136864, 34953.40547109781, 36722.121951343746, 16548.29691823188, -15514.267155055008, 6727.68388811713, -6415.380724812532, -1481.1628564957175, -1601.0374818459293, 1674.7124115291394, 1328.2262594954946, -151.386345493044, -1291.046365134781, 391.69790483396065, -90.89565755042665, -164.50879297152835, -166.567834782558, -130.8773005532651, 332.80135159468, 81.07466019082851, 66.64535610597123, 8.190042210682945, 7.371243046341707, -506.2419487384971, 44.49192706339674, -44.37913259010574, -10.793747923633333, -56.74002255305041, 86.21516696427334, -117.32069697487802, -221.4844817289901, 4.416909272909099, 6603.881028223273, -28854.346061076816, 53348.95070569892, -41052.79057531907, 6297.433886613188, -19418.8612916477, 18688.959927437023, 124918.86302536586, -222925.83134724968, -29559.10156123579, 399160.85352681857, -406894.66080165777, 143756.33419374345, 3612.841050738712, -3297.069768542334, 221.3049332582515, -10994.57065545751, 7559.402514195019, 1798.4639698715496, -5109.380599547626, 3121.0926049976597, -705.6462233319911
1914.6095228671504, -48560.94805152585, 93143.55203440505, -10417.472666509702, 5193.385676146089, -73793.5666286932, -46233.08847368347, 59845.71109185051, 87067.18670388563, -37459.49351788556, -30524.922832408014, -15406.26041397734, 19418.224985726752, 69.78874667271614, -1696.8764683304314, 597.1452069266454, 165.48061922974964, -403.41435345836453, -393.1677916721228, -274.0840054986921, 1492.12945587818, 97.02955533500848, -455.7548337959201, -93.40715461876111, 52.77463477628124, 99.01377645864127, -293.4981998563968, -10.18069891701749, 3.7080961245641832, 5.620689200752182, 97.15049673570374, -1847.5475149126191, 28765.409773774485, -59436.1326881537, 8060.55653042255, -47.12975464104627, 59314.673323035866, 14668.23562138824, -41448.55405004868, -71079.94912371747, 36207.772384138014, 29969.85576245476, 16691.11420854507, -23836.369458132336, -822.6397850981425, 1899.0015909523909, -314.30422044433374, -78.94090280616665, 304.24218757823473, 288.0354032191466, -112.11671410229425, -398.55903782621436, -227.02770123427007, 227.3329212634243, 42.83658380320913, -59.24715781282974, -20.36636108176646, 121.29827996098196, 39.356770298717, 27.067391711152972, 27.534284448880857, -107.71202244970394, -206.07250521211824, 515.0592785345153, -389.3381511392068, 38.23313800816664, 30.034437960730724, -55.150007472915114, -250.28403626970635, -489.3442181656896, 1379.3009882776628, 5440.621001741227, -32312.329945940233, 70491.47005492625, -79903.91181100148, 46519.12896912698, -11499.456414283595, 439.40401721722804, 702.1925170976602, 3959.299617831398, -42809.36543214609, 181092.67549887692, -389378.7267185111, 444846.439524303, -229060.76928099908, -51253.644079708065, 167588.59432526614, -131554.52271521743, 61766.22744217751, -18650.3925604134, 2354.3641439612393, 876.1306968566778, -353.6286291276383
-7807.550987918257, -14316.965387431417, 22888.17616890379, -631.8514082743312, -1576.454938695483, -10629.715951944698, 19493.966525174863, -32780.44010261417, -37459.49351788556, 94140.50686705878, -23199.795194249098, 482.20416677637604, -64826.58266707935, 56189.42576878368, -5635.711972860162, -2000.9451384188208, -873.0004755743558, -285.94984365066176, -319.5785886365194, -48.69040099309036, -420.38322201267295, -480.1277070262957, 214.35816578330952, 338.45062401905477, 21.637610319234323, 72.33760309328898, 195.12423539010217, 31.370105767885548, 49.125309413183636, -3.360617989850722, -283.24325217261384, 7818.349694956803, 15346.994176165443, -23685.61645158551, -2084.845949330441, -529.7330488427781, 10817.461643104987, -4576.614388622823, 28122.14195085824, 36353.384293685456, -100676.62392551442, 19464.40465241517, -2061.317090649066, 72637.5635131921, -55472.87028229276, 5607.403645629496, 1061.5812662807607, 412.9862730586694, 299.4171730036057, 305.9646046077156, 163.006415255315, 137.64810339389592, 554.4532399595822, -24.219027968223397, -325.71611529290334, -21.78663616409963, -167.059949384016, -194.46886459625597, -151.54547767834643, -129.40532517783083, -71.101500418413, 600.9598921795243, 135.03651852051095, -76.2161148255924, -52.18625337859331, 72.07625531448221, 143.69191253457632, -92.37121371757854, -85.30495702659434, 100.05331918905081, 102.46343512929613, -1552.0527810987326, 10365.390385392984, -27658.578412351235, 38116.95564742332, -28495.312854417818, 6583.874554489119, 1999.590548864545, 13967.389479769477, -5004.206178668274, -118927.49639735403, 369583.68812931597, -583491.2333926352, 544479.0725101166, -252596.94172004977, -55641.6612948785, 185932.02520512854, -152834.83580004904, 74719.67615415038, -23809.903752927003, 4117.076577723645, 272.05956748978383, -221.0334302801656
